01/08/2016	13:00	12.5	64	240	2	1070000	16	0
01/08/2016	14:00	12.1	65	250	2	500000	0	0
01/08/2016	15:00	11.6	68	250	4	400000	0	0
01/08/2016	16:00	10.8	75	230	2	240000	0	0
01/08/2016	17:00	9.9	80	100	2	10000	0	0
01/08/2016	18:00	8.7	82	310	2	0	0	0
01/08/2016	19:00	7.9	84	310	2	0	0	0
01/08/2016	20:00	7.6	83	290	1	0	0	0
01/08/2016	21:00	7.5	85	300	3	0	0	0
01/08/2016	22:00	7.3	86	80	1	0	0	0
01/08/2016	23:00	7.5	85	300	1	0	0	0
01/09/2016	00:00	7.5	87	240	1	0	0	0
01/09/2016	01:00	7.9	85	0	0	0	0	0
01/09/2016	02:00	8.5	83	140	2	0	0	0
01/09/2016	03:00	8.7	80	160	2	0	0	0
01/09/2016	04:00	8.7	80	210	1	0	0	0
01/09/2016	05:00	8.5	81	160	1	0	0	0
01/09/2016	06:00	8.2	82	90	1	0	0	0.2
01/09/2016	07:00	8	83	0	0	0	0	0
01/09/2016	08:00	7.6	89	100	2	10000	0	0.2
01/09/2016	09:00	7.6	90	180	1	70000	0	0
01/09/2016	10:00	7.9	89	200	1	260000	0	0.2
01/09/2016	11:00	9	81	210	1	740000	0	0
01/09/2016	12:00	9.3	77	250	2	570000	0	0
01/09/2016	13:00	9.6	74	210	2	550000	0	0
01/09/2016	14:00	12.2	62		2	1190000	33	0
01/09/2016	15:00	10.9	63	190	3	860000	41	0
01/09/2016	16:00	10.2	63	150	4	250000	11	0
01/09/2016	17:00	9.2	64	200	1	30000	0	0
01/09/2016	18:00	8.1	71	130	2	0	0	0
01/09/2016	19:00	6.4	76	290	2	0	0	0
01/09/2016	20:00	5	81	310	3	0	0	0
01/09/2016	21:00	4.2	83	300	1	0	0	0
01/09/2016	22:00	3.7	83	320	3	0	0	0
01/09/2016	23:00	3.3	83	340	3	0	0	0
01/10/2016	00:00	3.2	83	310	3	0	0	0
01/10/2016	01:00	3.3	82	320	4	0	0	0
01/10/2016	02:00	3.4	83	340	1	0	0	0
01/10/2016	03:00	3.4	84	310	2	0	0	0
01/10/2016	04:00	3.6	87	0	0	0	0	0.2
01/10/2016	05:00	4.1	88	350	1	0	0	0.2
01/10/2016	06:00	5.1	88	100	2	0	0	0.4
01/10/2016	07:00	5.4	88	180	2	0	0	0.8
01/10/2016	08:00	5.3	89	160	2	20000	0	0.8
01/10/2016	09:00	5.4	88	210	4	90000	0	0.8
01/10/2016	10:00	5.7	88	190	3	240000	0	0.4
01/10/2016	11:00	6.3	84	210	3	430000	0	0.2
01/10/2016	12:00	6.3	85	200	2	370000	0	0.4
01/10/2016	13:00	6.7	83	190	2	310000	0	0.2
01/10/2016	14:00	7	82	210	3	400000	0	0.2
01/10/2016	15:00	7.2	82	220	3	500000	0	0.2
01/10/2016	16:00	6.9	83	240	2	190000	0	0.4
01/10/2016	17:00	7	82	300	2	10000	0	0.4
01/10/2016	18:00	7.5	78	240	2	0	0	0.2
01/10/2016	19:00	7	84	190	3	0	0	0.6
01/10/2016	20:00	7	85	100	2	0	0	1.2
01/10/2016	21:00	7.1	84	190	2	0	0	1.4
01/10/2016	22:00	6.9	87	130	3	0	0	1
01/10/2016	23:00	6.8	89	100	2	0	0	1.8
01/11/2016	00:00	6.7	91	120	2	0	0	3.4
01/11/2016	01:00	7.4	85	230	5	0	0	5
01/11/2016	02:00	7.5	84	220	5	0	0	4.4
01/11/2016	03:00	6.9	90	210	1	0	0	2
01/11/2016	04:00	6.9	91	240	2	0	0	1.4
01/11/2016	05:00	7.2	88	200	3	0	0	1
01/11/2016	06:00	7.4	88	170	2	0	0	1.2
01/11/2016	07:00	7.4	86	230	2	0	0	0.8
01/11/2016	08:00	7.8	79	260	3	40000	0	0.2
01/11/2016	09:00	7.7	68	250	3	160000	0	0
01/11/2016	10:00	7.1	61	230	3	210000	0	0
01/11/2016	11:00	8.6	54	180	2	1070000	46	0
01/11/2016	12:00	9.5	43	210	6	1520000	54	0
01/11/2016	13:00	10.2	41	180	4	1690000	58	0
01/11/2016	14:00	10.3	42		2	1450000	54	0
01/11/2016	15:00	10.1	35	170	3	1100000	58	0
01/11/2016	16:00	9	40	250	2	540000	58	0
01/11/2016	17:00	7.1	44	230	2	90000	1	0
01/11/2016	18:00	5.4	58	320	1	0	0	0
01/11/2016	19:00	3.4	68	320	2	0	0	0
01/11/2016	20:00	2.7	73	0	0	0	0	0
01/11/2016	21:00	1.9	77	310	2	0	0	0
01/11/2016	22:00	1.4	80	320	3	0	0	0
01/11/2016	23:00	1	82	310	2	0	0	0
01/12/2016	00:00	0.6	83	320	2	0	0	0
01/12/2016	01:00	0.4	83	320	2	0	0	0
01/12/2016	02:00	0.2	83	330	2	0	0	0
01/12/2016	03:00	-0.2	85	330	3	0	0	0
01/12/2016	04:00	-0.5	85	320	3	0	0	0
01/12/2016	05:00	-0.5	85	320	2	0	0	0
01/12/2016	06:00	-0.6	85	340	2	0	0	0
01/12/2016	07:00	-0.3	85	360	1	0	0	0
01/12/2016	08:00	0	84	240	1	20000	0	0
01/12/2016	09:00	0.1	85	0	0	130000	0	0
01/12/2016	10:00	1.4	81	200	1	420000	3	0
01/12/2016	11:00	3.2	75	180	1	620000	9	0.2
01/12/2016	12:00	5.1	58	160	1	1090000	32	0
